record_id,date,time,district,province,temperature_c,humidity_pct,previous_consumption_kwh,household_size,ac_usage,fan_usage,work_from_home,electricity_consumption_kwh
32772,2025-08-16,13:00:00,Kurunegala,North Western,26.16,82.0,1.9565,6,0,0,0,2.0575
32773,2025-08-16,14:00:00,Colombo,Western,26.36,78.08,2.044,2,0,1,0,2.0029
32774,2025-08-16,14:00:00,Galle,Southern,25.18,81.44,1.5934,6,0,0,0,1.7477
32775,2025-08-16,14:00:00,Gampaha,Western,27.91,80.49,1.8445,6,0,0,0,1.9042
32776,2025-08-16,14:00:00,Kandy,Central,24.84,79.36,1.3863,4,0,0,0,1.6289
32777,2025-08-16,14:00:00,Kegalle,Sabaragamuwa,25.33,83.35,1.7047,4,0,0,0,1.6745
32778,2025-08-16,14:00:00,Kurunegala,North Western,25.51,81.22,2.0575,7,0,1,0,2.0305
32779,2025-08-16,15:00:00,Colombo,Western,26.47,81.15,2.0029,5,0,1,0,2.0926
32780,2025-08-16,15:00:00,Galle,Southern,27.02,76.7,1.7477,6,0,1,0,1.8188
32781,2025-08-16,15:00:00,Gampaha,Western,25.81,74.99,1.9042,4,0,1,0,1.8735
32782,2025-08-16,15:00:00,Kandy,Central,25.38,77.36,1.6289,4,0,0,0,1.707
32783,2025-08-16,15:00:00,Kegalle,Sabaragamuwa,26.3,78.88,1.6745,3,0,0,0,1.9221
32784,2025-08-16,15:00:00,Kurunegala,North Western,27.71,76.19,2.0305,2,0,1,0,1.8697
32785,2025-08-16,16:00:00,Colombo,Western,28.66,76.49,2.0926,5,0,1,0,2.0303
32786,2025-08-16,16:00:00,Galle,Southern,27.73,76.1,1.8188,5,0,1,0,1.966
32787,2025-08-16,16:00:00,Gampaha,Western,27.96,74.61,1.8735,7,0,1,0,2.0016
32788,2025-08-16,16:00:00,Kandy,Central,25.94,73.2,1.707,2,0,1,0,1.577
32789,2025-08-16,16:00:00,Kegalle,Sabaragamuwa,27.63,77.27,1.9221,3,0,1,0,1.8293
32790,2025-08-16,16:00:00,Kurunegala,North Western,26.38,74.62,1.8697,4,0,1,0,1.7208
32791,2025-08-16,17:00:00,Colombo,Western,27.13,74.53,2.0303,5,0,1,0,2.143
32792,2025-08-16,17:00:00,Galle,Southern,26.8,72.93,1.966,3,0,1,0,1.8601
32793,2025-08-16,17:00:00,Gampaha,Western,28.18,71.52,2.0016,2,0,1,0,1.8638
32794,2025-08-16,17:00:00,Kandy,Central,24.8,77.18,1.577,7,0,0,0,1.8178
32795,2025-08-16,17:00:00,Kegalle,Sabaragamuwa,27.58,73.76,1.8293,3,0,1,0,2.0334
32796,2025-08-16,17:00:00,Kurunegala,North Western,26.72,75.68,1.7208,4,0,1,0,1.8453
32797,2025-08-16,18:00:00,Colombo,Western,28.69,70.45,2.143,4,1,0,0,2.4481
32798,2025-08-16,18:00:00,Galle,Southern,25.99,74.94,1.8601,5,0,1,0,2.0962
32799,2025-08-16,18:00:00,Gampaha,Western,27.35,71.01,1.8638,3,0,1,0,1.8136
32800,2025-08-16,18:00:00,Kandy,Central,26.75,78.32,1.8178,2,0,0,0,1.7382
32801,2025-08-16,18:00:00,Kegalle,Sabaragamuwa,26.78,77.9,2.0334,7,0,1,0,2.3139
32802,2025-08-16,18:00:00,Kurunegala,North Western,27.44,77.23,1.8453,4,0,1,0,2.1877
32803,2025-08-16,19:00:00,Colombo,Western,28.58,67.27,2.4481,2,0,1,0,2.188
32804,2025-08-16,19:00:00,Galle,Southern,26.19,75.03,2.0962,4,0,0,0,2.0066
32805,2025-08-16,19:00:00,Gampaha,Western,27.33,73.3,1.8136,6,0,1,0,2.148
32806,2025-08-16,19:00:00,Kandy,Central,26.86,72.54,1.7382,4,0,1,0,1.8611
32807,2025-08-16,19:00:00,Kegalle,Sabaragamuwa,26.99,73.87,2.3139,2,0,1,0,1.9132
32808,2025-08-16,19:00:00,Kurunegala,North Western,27.79,76.86,2.1877,4,0,1,0,2.149
32809,2025-08-16,20:00:00,Colombo,Western,28.0,71.56,2.188,3,0,1,0,2.1962
32810,2025-08-16,20:00:00,Galle,Southern,28.4,72.76,2.0066,7,1,0,0,2.4023
32811,2025-08-16,20:00:00,Gampaha,Western,28.82,75.93,2.148,7,1,0,0,2.4932
32812,2025-08-16,20:00:00,Kandy,Central,26.91,72.23,1.8611,2,0,1,0,1.8438
32813,2025-08-16,20:00:00,Kegalle,Sabaragamuwa,28.2,75.88,1.9132,7,0,1,0,2.3254
32814,2025-08-16,20:00:00,Kurunegala,North Western,27.6,75.99,2.149,6,0,1,0,2.2099
32815,2025-08-16,21:00:00,Colombo,Western,27.93,71.53,2.1962,3,0,1,0,2.3647
32816,2025-08-16,21:00:00,Galle,Southern,27.63,74.71,2.4023,7,0,1,0,2.3359
32817,2025-08-16,21:00:00,Gampaha,Western,27.65,76.16,2.4932,5,0,1,0,2.3712
32818,2025-08-16,21:00:00,Kandy,Central,26.27,70.43,1.8438,5,0,1,0,1.9338
32819,2025-08-16,21:00:00,Kegalle,Sabaragamuwa,26.6,77.49,2.3254,7,0,1,0,2.2767
32820,2025-08-16,21:00:00,Kurunegala,North Western,27.91,78.28,2.2099,7,0,1,0,2.2103
32821,2025-08-16,22:00:00,Colombo,Western,27.34,75.14,2.3647,6,0,1,0,2.2905
32822,2025-08-16,22:00:00,Galle,Southern,27.43,75.04,2.3359,2,0,1,0,2.0087
32823,2025-08-16,22:00:00,Gampaha,Western,27.44,78.38,2.3712,3,0,1,0,2.3642
32824,2025-08-16,22:00:00,Kandy,Central,26.83,75.65,1.9338,4,0,1,0,2.1037
32825,2025-08-16,22:00:00,Kegalle,Sabaragamuwa,28.26,72.63,2.2767,2,0,1,0,2.233
32826,2025-08-16,22:00:00,Kurunegala,North Western,27.42,77.24,2.2103,5,0,1,0,2.3871
32827,2025-08-16,23:00:00,Colombo,Western,28.33,75.22,2.2905,6,0,1,0,2.585
32828,2025-08-16,23:00:00,Galle,Southern,27.5,79.86,2.0087,4,0,1,0,2.085
32829,2025-08-16,23:00:00,Gampaha,Western,28.85,77.37,2.3642,5,1,0,0,2.5535
32830,2025-08-16,23:00:00,Kandy,Central,26.83,75.1,2.1037,2,0,1,0,1.9085
32831,2025-08-16,23:00:00,Kegalle,Sabaragamuwa,29.21,79.21,2.233,7,0,1,0,2.324
32832,2025-08-16,23:00:00,Kurunegala,North Western,27.69,75.21,2.3871,6,0,1,0,2.2005
32833,2025-08-17,00:00:00,Colombo,Western,27.3,79.69,2.585,2,0,1,0,2.2969
32834,2025-08-17,00:00:00,Galle,Southern,27.65,77.44,2.085,6,0,1,0,2.1566
32835,2025-08-17,00:00:00,Gampaha,Western,28.18,78.25,2.5535,6,0,1,0,2.3272
32836,2025-08-17,00:00:00,Kandy,Central,26.74,76.13,1.9085,4,0,1,0,1.9956
32837,2025-08-17,00:00:00,Kegalle,Sabaragamuwa,27.0,78.59,2.324,4,0,1,0,2.1183
32838,2025-08-17,00:00:00,Kurunegala,North Western,26.64,80.6,2.2005,7,0,1,0,2.3535
32839,2025-08-17,01:00:00,Colombo,Western,26.71,78.35,2.2969,5,0,1,0,2.3416
32840,2025-08-17,01:00:00,Galle,Southern,26.4,79.31,2.1566,6,0,1,0,2.3084
32841,2025-08-17,01:00:00,Gampaha,Western,26.17,83.16,2.3272,4,0,1,0,2.2528
32842,2025-08-17,01:00:00,Kandy,Central,24.67,82.33,1.9956,4,0,0,0,1.714
32843,2025-08-17,01:00:00,Kegalle,Sabaragamuwa,25.82,74.8,2.1183,3,0,1,0,1.8915
32844,2025-08-17,01:00:00,Kurunegala,North Western,26.37,86.44,2.3535,2,0,1,0,2.2157
32845,2025-08-17,02:00:00,Colombo,Western,26.91,83.64,2.3416,5,0,1,0,2.44
32846,2025-08-17,02:00:00,Galle,Southern,26.76,83.18,2.3084,5,0,1,0,2.0835
32847,2025-08-17,02:00:00,Gampaha,Western,26.9,81.07,2.2528,7,0,1,0,2.2362
32848,2025-08-17,02:00:00,Kandy,Central,24.73,78.88,1.714,2,0,0,0,1.7308
32849,2025-08-17,02:00:00,Kegalle,Sabaragamuwa,25.98,85.45,1.8915,3,0,0,0,2.1251
32850,2025-08-17,02:00:00,Kurunegala,North Western,25.61,81.01,2.2157,4,0,1,0,2.1034
32851,2025-08-17,03:00:00,Colombo,Western,26.55,80.11,2.44,5,0,1,0,2.191
32852,2025-08-17,03:00:00,Galle,Southern,26.58,81.39,2.0835,3,0,1,0,2.0623
32853,2025-08-17,03:00:00,Gampaha,Western,25.79,79.61,2.2362,2,0,1,0,2.0472
32854,2025-08-17,03:00:00,Kandy,Central,25.05,79.21,1.7308,7,0,0,0,1.9071
32855,2025-08-17,03:00:00,Kegalle,Sabaragamuwa,26.18,84.5,2.1251,3,0,0,0,1.8714
32856,2025-08-17,03:00:00,Kurunegala,North Western,25.23,87.29,2.1034,4,0,0,0,1.9617
32857,2025-08-17,04:00:00,Colombo,Western,25.44,85.49,2.191,4,0,0,0,2.1368
32858,2025-08-17,04:00:00,Galle,Southern,26.63,89.19,2.0623,5,0,1,0,2.1975
32859,2025-08-17,04:00:00,Gampaha,Western,26.44,89.01,2.0472,3,0,1,0,2.2321
32860,2025-08-17,04:00:00,Kandy,Central,24.28,86.77,1.9071,2,0,0,0,1.7694
32861,2025-08-17,04:00:00,Kegalle,Sabaragamuwa,25.22,85.33,1.8714,7,0,0,0,2.0332
32862,2025-08-17,04:00:00,Kurunegala,North Western,25.51,87.65,1.9617,4,0,1,0,2.1373
32863,2025-08-17,05:00:00,Colombo,Western,26.29,88.5,2.1368,2,0,1,0,2.2126
32864,2025-08-17,05:00:00,Galle,Southern,26.04,86.91,2.1975,4,0,1,0,2.2092
32865,2025-08-17,05:00:00,Gampaha,Western,24.54,88.83,2.2321,6,0,0,0,2.1436
32866,2025-08-17,05:00:00,Kandy,Central,24.16,89.05,1.7694,4,0,0,0,1.8491
32867,2025-08-17,05:00:00,Kegalle,Sabaragamuwa,25.3,86.44,2.0332,2,0,0,0,2.0014
32868,2025-08-17,05:00:00,Kurunegala,North Western,24.1,83.77,2.1373,4,0,0,0,1.7842
32869,2025-08-17,06:00:00,Colombo,Western,25.02,83.51,2.2126,3,0,0,0,1.9982
32870,2025-08-17,06:00:00,Galle,Southern,25.16,88.82,2.2092,7,0,0,0,2.0859
32871,2025-08-17,06:00:00,Gampaha,Western,25.77,83.57,2.1436,7,0,1,0,2.2537
32872,2025-08-17,06:00:00,Kandy,Central,23.49,85.47,1.8491,2,0,0,0,1.5872
32873,2025-08-17,06:00:00,Kegalle,Sabaragamuwa,24.77,87.19,2.0014,7,0,0,0,2.0635
32874,2025-08-17,06:00:00,Kurunegala,North Western,25.52,87.65,1.7842,6,0,1,0,2.0503
32875,2025-08-17,07:00:00,Colombo,Western,24.31,84.11,1.9982,3,0,0,0,1.9447
32876,2025-08-17,07:00:00,Galle,Southern,23.46,93.75,2.0859,7,0,0,0,1.9348
32877,2025-08-17,07:00:00,Gampaha,Western,24.38,88.66,2.2537,5,0,0,0,1.9808
32878,2025-08-17,07:00:00,Kandy,Central,23.31,87.37,1.5872,5,0,0,0,1.8425
32879,2025-08-17,07:00:00,Kegalle,Sabaragamuwa,24.01,85.74,2.0635,7,0,0,0,1.9032
32880,2025-08-17,07:00:00,Kurunegala,North Western,25.3,88.44,2.0503,7,0,0,0,2.0469
32881,2025-08-17,08:00:00,Colombo,Western,25.31,88.68,1.9447,6,0,0,0,2.1261
32882,2025-08-17,08:00:00,Galle,Southern,23.44,87.08,1.9348,2,0,0,0,1.7986
32883,2025-08-17,08:00:00,Gampaha,Western,25.95,83.58,1.9808,3,0,0,0,1.9114
32884,2025-08-17,08:00:00,Kandy,Central,23.35,87.78,1.8425,4,0,0,0,1.6222
32885,2025-08-17,08:00:00,Kegalle,Sabaragamuwa,22.81,88.46,1.9032,2,0,0,0,1.8653
32886,2025-08-17,08:00:00,Kurunegala,North Western,25.38,85.27,2.0469,5,0,0,0,1.8842
32887,2025-08-17,09:00:00,Colombo,Western,25.48,81.85,2.1261,6,0,0,0,2.1719
32888,2025-08-17,09:00:00,Galle,Southern,25.07,83.18,1.7986,4,0,0,0,1.7342
32889,2025-08-17,09:00:00,Gampaha,Western,25.07,85.77,1.9114,5,0,0,0,1.8321
32890,2025-08-17,09:00:00,Kandy,Central,23.42,85.57,1.6222,2,0,0,0,1.5959
32891,2025-08-17,09:00:00,Kegalle,Sabaragamuwa,23.99,88.86,1.8653,7,0,0,0,1.7659
32892,2025-08-17,09:00:00,Kurunegala,North Western,25.42,88.49,1.8842,6,0,0,0,1.9237
32893,2025-08-17,10:00:00,Colombo,Western,24.31,88.52,2.1719,2,0,0,0,2.0611
32894,2025-08-17,10:00:00,Galle,Southern,24.64,88.21,1.7342,6,0,0,0,1.7998
32895,2025-08-17,10:00:00,Gampaha,Western,24.84,86.49,1.8321,6,0,0,0,2.0456
32896,2025-08-17,10:00:00,Kandy,Central,24.32,85.72,1.5959,4,0,0,0,1.627
32897,2025-08-17,10:00:00,Kegalle,Sabaragamuwa,24.55,86.09,1.7659,4,0,0,0,1.7035
32898,2025-08-17,10:00:00,Kurunegala,North Western,24.94,85.52,1.9237,7,0,0,0,2.0023
32899,2025-08-17,11:00:00,Colombo,Western,25.36,82.88,2.0611,5,0,0,0,2.0238
32900,2025-08-17,11:00:00,Galle,Southern,25.09,86.47,1.7998,6,0,0,0,1.7502
32901,2025-08-17,11:00:00,Gampaha,Western,23.93,79.87,2.0456,4,0,0,0,1.7681
32902,2025-08-17,11:00:00,Kandy,Central,24.67,83.55,1.627,4,0,0,0,1.7547
32903,2025-08-17,11:00:00,Kegalle,Sabaragamuwa,25.34,84.49,1.7035,3,0,0,0,1.7432
32904,2025-08-17,11:00:00,Kurunegala,North Western,26.1,83.06,2.0023,2,0,1,0,1.9322
32905,2025-08-17,12:00:00,Colombo,Western,25.92,85.16,2.0238,5,0,1,0,2.26
32906,2025-08-17,12:00:00,Galle,Southern,25.24,82.84,1.7502,5,0,0,0,1.8354
32907,2025-08-17,12:00:00,Gampaha,Western,25.25,81.89,1.7681,7,0,0,0,2.0998
32908,2025-08-17,12:00:00,Kandy,Central,24.86,84.2,1.7547,2,0,0,0,1.5759
32909,2025-08-17,12:00:00,Kegalle,Sabaragamuwa,25.92,84.5,1.7432,3,0,1,0,1.7933
32910,2025-08-17,12:00:00,Kurunegala,North Western,24.59,83.52,1.9322,4,0,0,0,1.883
32911,2025-08-17,13:00:00,Colombo,Western,25.14,79.58,2.26,5,0,0,0,1.8906
32912,2025-08-17,13:00:00,Galle,Southern,24.72,82.52,1.8354,3,0,0,0,1.7045
32913,2025-08-17,13:00:00,Gampaha,Western,26.48,82.06,2.0998,2,0,1,0,1.7961
32914,2025-08-17,13:00:00,Kandy,Central,24.76,78.1,1.5759,7,0,0,0,1.535
32915,2025-08-17,13:00:00,Kegalle,Sabaragamuwa,26.01,79.11,1.7933,3,0,1,0,1.684
32916,2025-08-17,13:00:00,Kurunegala,North Western,25.48,76.6,1.883,4,0,0,0,1.7775
32917,2025-08-17,14:00:00,Colombo,Western,27.39,75.95,1.8906,4,0,1,0,2.06
32918,2025-08-17,14:00:00,Galle,Southern,25.94,77.74,1.7045,5,0,1,0,1.827
32919,2025-08-17,14:00:00,Gampaha,Western,25.8,76.69,1.7961,3,0,0,0,1.9128
32920,2025-08-17,14:00:00,Kandy,Central,26.44,79.22,1.535,2,0,1,0,1.6191
32921,2025-08-17,14:00:00,Kegalle,Sabaragamuwa,26.4,78.14,1.684,7,0,1,0,1.9526
32922,2025-08-17,14:00:00,Kurunegala,North Western,25.69,80.8,1.7775,4,0,0,0,1.7994
32923,2025-08-17,15:00:00,Colombo,Western,26.96,80.33,2.06,2,0,1,0,2.1188
32924,2025-08-17,15:00:00,Galle,Southern,25.94,75.79,1.827,4,0,1,0,1.9547
32925,2025-08-17,15:00:00,Gampaha,Western,26.53,76.16,1.9128,6,0,1,0,1.9511
32926,2025-08-17,15:00:00,Kandy,Central,25.71,75.22,1.6191,4,0,0,0,1.6659
32927,2025-08-17,15:00:00,Kegalle,Sabaragamuwa,26.47,79.79,1.9526,2,0,1,0,1.7984
32928,2025-08-17,15:00:00,Kurunegala,North Western,25.98,77.94,1.7994,4,0,0,0,1.7752
32929,2025-08-17,16:00:00,Colombo,Western,26.48,80.11,2.1188,3,0,1,0,1.8695
32930,2025-08-17,16:00:00,Galle,Southern,27.57,72.6,1.9547,7,0,1,0,1.8726
32931,2025-08-17,16:00:00,Gampaha,Western,28.24,76.4,1.9511,7,0,1,0,2.082
32932,2025-08-17,16:00:00,Kandy,Central,25.71,74.67,1.6659,2,0,1,0,1.631
32933,2025-08-17,16:00:00,Kegalle,Sabaragamuwa,26.32,70.51,1.7984,7,0,1,0,1.9086
32934,2025-08-17,16:00:00,Kurunegala,North Western,26.16,71.26,1.7752,6,0,1,0,1.8341
32935,2025-08-17,17:00:00,Colombo,Western,29.0,69.2,1.8695,3,0,1,0,1.8452
32936,2025-08-17,17:00:00,Galle,Southern,26.7,73.86,1.8726,7,0,1,0,1.9176
32937,2025-08-17,17:00:00,Gampaha,Western,27.8,75.59,2.082,5,0,1,0,1.9565
32938,2025-08-17,17:00:00,Kandy,Central,26.37,72.22,1.631,5,0,0,0,1.7506
32939,2025-08-17,17:00:00,Kegalle,Sabaragamuwa,26.56,72.94,1.9086,7,0,1,0,1.886
32940,2025-08-17,17:00:00,Kurunegala,North Western,27.64,71.74,1.8341,7,0,1,0,1.9595
32941,2025-08-17,18:00:00,Colombo,Western,27.32,72.87,1.8452,6,0,1,0,2.1205
32942,2025-08-17,18:00:00,Galle,Southern,28.41,76.56,1.9176,2,0,1,0,2.038
32943,2025-08-17,18:00:00,Gampaha,Western,27.74,76.08,1.9565,3,0,1,0,2.1107
32944,2025-08-17,18:00:00,Kandy,Central,27.06,77.69,1.7506,4,0,1,0,1.8701
32945,2025-08-17,18:00:00,Kegalle,Sabaragamuwa,26.98,76.16,1.886,2,0,1,0,1.8053
32946,2025-08-17,18:00:00,Kurunegala,North Western,27.06,76.14,1.9595,5,0,1,0,2.0005
32947,2025-08-17,19:00:00,Colombo,Western,27.41,73.72,2.1205,6,0,0,0,2.057
32948,2025-08-17,19:00:00,Galle,Southern,27.35,78.6,2.038,4,0,1,0,1.993
32949,2025-08-17,19:00:00,Gampaha,Western,28.21,69.93,2.1107,5,1,0,0,2.3013
32950,2025-08-17,19:00:00,Kandy,Central,27.13,76.48,1.8701,2,0,1,0,1.7641
32951,2025-08-17,19:00:00,Kegalle,Sabaragamuwa,27.94,71.07,1.8053,7,0,1,0,2.3274
32952,2025-08-17,19:00:00,Kurunegala,North Western,27.6,75.42,2.0005,6,0,1,0,2.299
32953,2025-08-17,20:00:00,Colombo,Western,29.74,71.48,2.057,2,0,1,0,2.1824
32954,2025-08-17,20:00:00,Galle,Southern,29.75,76.19,1.993,6,1,0,0,2.3662
32955,2025-08-17,20:00:00,Gampaha,Western,28.0,74.92,2.3013,6,0,1,0,2.3856
32956,2025-08-17,20:00:00,Kandy,Central,26.12,75.12,1.7641,4,0,1,0,1.9179
32957,2025-08-17,20:00:00,Kegalle,Sabaragamuwa,27.75,69.82,2.3274,4,0,1,0,2.0374
32958,2025-08-17,20:00:00,Kurunegala,North Western,27.16,73.38,2.299,7,0,1,0,2.1614
32959,2025-08-17,21:00:00,Colombo,Western,26.98,72.65,2.1824,5,0,0,0,2.373
32960,2025-08-17,21:00:00,Galle,Southern,27.95,75.35,2.3662,6,0,0,0,2.1092
32961,2025-08-17,21:00:00,Gampaha,Western,27.69,76.9,2.3856,4,0,1,0,2.1705
32962,2025-08-17,21:00:00,Kandy,Central,26.51,77.76,1.9179,4,0,1,0,1.9409
32963,2025-08-17,21:00:00,Kegalle,Sabaragamuwa,27.25,79.12,2.0374,3,0,1,0,2.0527
32964,2025-08-17,21:00:00,Kurunegala,North Western,27.38,70.1,2.1614,2,0,1,0,2.0378
32965,2025-08-17,22:00:00,Colombo,Western,27.0,75.06,2.373,5,0,1,0,2.3199
32966,2025-08-17,22:00:00,Galle,Southern,27.92,73.67,2.1092,5,0,1,0,2.1687
32967,2025-08-17,22:00:00,Gampaha,Western,28.69,75.38,2.1705,7,1,0,0,2.7081
32968,2025-08-17,22:00:00,Kandy,Central,27.25,73.75,1.9409,2,0,0,0,1.8787
32969,2025-08-17,22:00:00,Kegalle,Sabaragamuwa,27.16,76.36,2.0527,3,0,1,0,2.1882
32970,2025-08-17,22:00:00,Kurunegala,North Western,26.85,72.25,2.0378,4,0,1,0,2.2085
32971,2025-08-17,23:00:00,Colombo,Western,27.89,79.25,2.3199,5,0,1,0,2.3891
32972,2025-08-17,23:00:00,Galle,Southern,25.98,74.99,2.1687,3,0,1,0,1.8834
32973,2025-08-17,23:00:00,Gampaha,Western,26.57,78.56,2.7081,2,0,1,0,2.1845
32974,2025-08-17,23:00:00,Kandy,Central,25.81,77.88,1.8787,7,0,1,0,1.9223
32975,2025-08-17,23:00:00,Kegalle,Sabaragamuwa,27.5,76.99,2.1882,3,0,1,0,2.0265
32976,2025-08-17,23:00:00,Kurunegala,North Western,27.59,80.13,2.2085,4,0,1,0,2.2665
32977,2025-08-18,00:00:00,Colombo,Western,28.86,81.64,2.3891,4,0,1,0,2.4742
32978,2025-08-18,00:00:00,Galle,Southern,26.95,86.66,1.8834,5,0,1,0,1.9332
32979,2025-08-18,00:00:00,Gampaha,Western,27.45,82.39,2.1845,3,0,0,0,2.2326
32980,2025-08-18,00:00:00,Kandy,Central,26.39,77.03,1.9223,2,0,1,1,1.921
32981,2025-08-18,00:00:00,Kegalle,Sabaragamuwa,27.49,81.26,2.0265,7,0,1,0,2.179
32982,2025-08-18,00:00:00,Kurunegala,North Western,28.23,76.47,2.2665,4,0,1,0,2.2934
32983,2025-08-18,01:00:00,Colombo,Western,27.49,79.7,2.4742,2,0,1,0,2.3246
32984,2025-08-18,01:00:00,Galle,Southern,25.87,85.98,1.9332,4,0,1,0,2.1242
32985,2025-08-18,01:00:00,Gampaha,Western,26.53,82.92,2.2326,6,0,1,0,2.2021
32986,2025-08-18,01:00:00,Kandy,Central,26.0,85.37,1.921,4,0,1,0,1.7588
32987,2025-08-18,01:00:00,Kegalle,Sabaragamuwa,25.94,84.62,2.179,2,0,1,0,2.0374
32988,2025-08-18,01:00:00,Kurunegala,North Western,26.41,78.66,2.2934,4,0,1,0,1.9701
32989,2025-08-18,02:00:00,Colombo,Western,25.63,84.97,2.3246,3,0,1,0,2.2701
32990,2025-08-18,02:00:00,Galle,Southern,25.15,79.54,2.1242,7,0,0,1,2.2546
32991,2025-08-18,02:00:00,Gampaha,Western,27.44,80.76,2.2021,7,0,1,0,2.3687
32992,2025-08-18,02:00:00,Kandy,Central,25.21,83.26,1.7588,2,0,0,0,1.8532
32993,2025-08-18,02:00:00,Kegalle,Sabaragamuwa,25.42,82.31,2.0374,7,0,0,0,2.1171
32994,2025-08-18,02:00:00,Kurunegala,North Western,25.19,79.68,1.9701,6,0,0,0,1.9791
32995,2025-08-18,03:00:00,Colombo,Western,26.61,83.51,2.2701,3,0,1,0,2.1782
32996,2025-08-18,03:00:00,Galle,Southern,24.9,89.56,2.2546,7,0,0,0,2.0693
32997,2025-08-18,03:00:00,Gampaha,Western,26.61,83.57,2.3687,5,0,1,1,2.3135
32998,2025-08-18,03:00:00,Kandy,Central,24.1,82.47,1.8532,5,0,0,0,1.7862
32999,2025-08-18,03:00:00,Kegalle,Sabaragamuwa,26.2,83.08,2.1171,7,0,1,0,2.1494
33000,2025-08-18,03:00:00,Kurunegala,North Western,24.96,86.43,1.9791,7,0,0,0,2.0573
33001,2025-08-18,04:00:00,Colombo,Western,26.21,82.77,2.1782,6,0,0,0,2.1657
33002,2025-08-18,04:00:00,Galle,Southern,24.82,82.67,2.0693,2,0,0,0,1.8134
33003,2025-08-18,04:00:00,Gampaha,Western,25.79,83.83,2.3135,3,0,1,1,2.2473
33004,2025-08-18,04:00:00,Kandy,Central,23.24,87.41,1.7862,4,0,0,0,1.5372
33005,2025-08-18,04:00:00,Kegalle,Sabaragamuwa,25.11,86.52,2.1494,2,0,0,0,1.7919
33006,2025-08-18,04:00:00,Kurunegala,North Western,25.91,86.66,2.0573,5,0,1,0,2.0283
33007,2025-08-18,05:00:00,Colombo,Western,23.95,83.2,2.1657,6,0,0,0,2.0214
33008,2025-08-18,05:00:00,Galle,Southern,25.9,87.16,1.8134,4,0,1,0,1.9667
33009,2025-08-18,05:00:00,Gampaha,Western,24.88,84.87,2.2473,5,0,0,1,2.1326
33010,2025-08-18,05:00:00,Kandy,Central,23.67,89.86,1.5372,2,0,0,0,1.5145
33011,2025-08-18,05:00:00,Kegalle,Sabaragamuwa,25.37,88.87,1.7919,7,0,0,0,2.1262
33012,2025-08-18,05:00:00,Kurunegala,North Western,25.09,86.78,2.0283,6,0,0,0,2.0507
33013,2025-08-18,06:00:00,Colombo,Western,24.27,89.49,2.0214,2,0,0,0,1.9766
33014,2025-08-18,06:00:00,Galle,Southern,24.74,86.8,1.9667,6,0,0,0,1.9278
33015,2025-08-18,06:00:00,Gampaha,Western,24.39,87.12,2.1326,6,0,0,0,1.8936
33016,2025-08-18,06:00:00,Kandy,Central,23.21,84.59,1.5145,4,0,0,0,1.6222
33017,2025-08-18,06:00:00,Kegalle,Sabaragamuwa,23.69,86.46,2.1262,4,0,0,1,1.8058
33018,2025-08-18,06:00:00,Kurunegala,North Western,25.3,86.75,2.0507,7,0,0,0,2.1238
33019,2025-08-18,07:00:00,Colombo,Western,25.03,83.3,1.9766,5,0,0,0,1.8306
33020,2025-08-18,07:00:00,Galle,Southern,24.7,88.5,1.9278,6,0,0,0,1.8255
33021,2025-08-18,07:00:00,Gampaha,Western,25.15,88.36,1.8936,4,0,0,1,2.0565
33022,2025-08-18,07:00:00,Kandy,Central,24.15,85.33,1.6222,4,0,0,0,1.6434
33023,2025-08-18,07:00:00,Kegalle,Sabaragamuwa,23.96,83.24,1.8058,3,0,0,0,1.6991
33024,2025-08-18,07:00:00,Kurunegala,North Western,24.61,86.41,2.1238,2,0,0,0,1.8479
33025,2025-08-18,08:00:00,Colombo,Western,23.9,89.91,1.8306,5,0,0,0,1.9061
33026,2025-08-18,08:00:00,Galle,Southern,25.47,83.51,1.8255,5,0,0,0,1.7141
33027,2025-08-18,08:00:00,Gampaha,Western,24.44,86.51,2.0565,7,0,0,0,1.886
33028,2025-08-18,08:00:00,Kandy,Central,23.76,83.36,1.6434,2,0,0,1,1.6468
33029,2025-08-18,08:00:00,Kegalle,Sabaragamuwa,24.08,87.11,1.6991,3,0,0,0,1.7964
33030,2025-08-18,08:00:00,Kurunegala,North Western,24.22,87.04,1.8479,4,0,0,0,1.8233
33031,2025-08-18,09:00:00,Colombo,Western,24.53,86.87,1.9061,5,0,0,0,2.0509
33032,2025-08-18,09:00:00,Galle,Southern,24.01,82.56,1.7141,3,0,0,0,1.5743
33033,2025-08-18,09:00:00,Gampaha,Western,24.47,86.2,1.886,2,0,0,0,1.8426
33034,2025-08-18,09:00:00,Kandy,Central,21.52,88.6,1.6468,7,0,0,0,1.6118
33035,2025-08-18,09:00:00,Kegalle,Sabaragamuwa,25.11,82.85,1.7964,3,0,0,0,1.5326
33036,2025-08-18,09:00:00,Kurunegala,North Western,24.84,86.32,1.8233,4,0,0,1,1.7171
33037,2025-08-18,10:00:00,Colombo,Western,25.99,82.59,2.0509,4,0,1,0,1.8349
33038,2025-08-18,10:00:00,Galle,Southern,24.45,81.48,1.5743,5,0,0,0,1.6516
33039,2025-08-18,10:00:00,Gampaha,Western,23.96,86.65,1.8426,3,0,0,1,1.642
33040,2025-08-18,10:00:00,Kandy,Central,22.82,80.31,1.6118,2,0,0,0,1.3205
