record_id,date,time,district,province,country,temperature_c,humidity_pct,previous_consumption_kwh,household_size,ac_usage,fan_usage,hour,day,month,day_of_week,is_weekend,electricity_consumption_kwh
9566,2026-02-03,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.498113215225775,59.82760085094131,1.244,2,0,1,13,3,2,1,0,0.762
9567,2026-02-03,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.127133725490697,70.08082285194554,0.762,2,0,1,14,3,2,1,0,1.22
9568,2026-02-03,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.735858045449678,70.067798059345,1.22,5,0,1,15,3,2,1,0,1.389
9569,2026-02-03,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.933275905118826,67.4337622742897,1.389,6,0,1,16,3,2,1,0,1.767
9570,2026-02-03,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.7820266353594,60.25006771721868,1.767,6,0,1,17,3,2,1,0,2.054
9571,2026-02-03,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.13800659159845,69.41548642469895,2.054,6,0,1,18,3,2,1,0,1.942
9572,2026-02-03,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.15117952558462,71.5347883966028,1.942,6,0,1,19,3,2,1,0,2.002
9573,2026-02-03,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.806030882141,71.9138941492786,2.002,5,0,1,20,3,2,1,0,2.257
9574,2026-02-03,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.894896675002716,71.21995577756256,2.257,6,0,0,21,3,2,1,0,1.953
9575,2026-02-03,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.364678866090568,73.49922329282685,1.953,3,0,1,22,3,2,1,0,1.724
9576,2026-02-03,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.558311227210964,73.50331819774277,1.724,5,0,0,23,3,2,1,0,1.555
9577,2026-02-04,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.08893058947421,72.18118495058738,1.555,2,0,0,0,4,2,2,0,0.901
9578,2026-02-04,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.52853571685789,82.46395134187297,0.901,4,0,1,1,4,2,2,0,1.348
9579,2026-02-04,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.905530312570747,80.29073596414226,1.348,3,0,1,2,4,2,2,0,1.416
9580,2026-02-04,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.36347235463118,74.92246005615783,1.416,6,0,0,3,4,2,2,0,1.486
9581,2026-02-04,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.739763948699782,76.3584607017769,1.486,4,0,0,4,4,2,2,0,1.228
9582,2026-02-04,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.155398812865112,75.05880356156214,1.228,3,0,0,5,4,2,2,0,1.437
9583,2026-02-04,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.202197257198673,81.18326754802189,1.437,4,0,1,6,4,2,2,0,1.686
9584,2026-02-04,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.0715140829859,73.49027472366282,1.686,2,0,0,7,4,2,2,0,1.749
9585,2026-02-04,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.458212502735165,71.52734515919477,1.749,2,0,1,8,4,2,2,0,1.721
9586,2026-02-04,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.80574388126412,66.65192405227734,1.721,4,0,1,9,4,2,2,0,1.491
9587,2026-02-04,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.257482182923898,63.31255669805347,1.491,5,0,1,10,4,2,2,0,1.566
9588,2026-02-04,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.932343815358422,69.46866318415539,1.566,4,0,1,11,4,2,2,0,1.596
9589,2026-02-04,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.46971028763285,65.84760768624126,1.596,2,0,1,12,4,2,2,0,1.053
9590,2026-02-04,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.112004307949316,59.681832183782404,1.053,5,1,1,13,4,2,2,0,2.104
9591,2026-02-04,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.26988035995218,65.05398543333588,2.104,2,0,1,14,4,2,2,0,1.274
9592,2026-02-04,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.139627267617215,67.28736652719218,1.274,6,0,1,15,4,2,2,0,1.594
9593,2026-02-04,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.804414682471165,56.666928706522725,1.594,2,0,1,16,4,2,2,0,1.077
9594,2026-02-04,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.956468740017822,62.81045282966133,1.077,2,0,1,17,4,2,2,0,1.365
9595,2026-02-04,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.074148866156573,69.63932598844198,1.365,4,0,1,18,4,2,2,0,1.622
9596,2026-02-04,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.658466046528925,62.30215478468497,1.622,6,0,1,19,4,2,2,0,2.216
9597,2026-02-04,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.275647606270663,64.74720865217647,2.216,5,0,1,20,4,2,2,0,2.154
9598,2026-02-04,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.920891948321028,72.41815303842296,2.154,5,0,0,21,4,2,2,0,1.949
9599,2026-02-04,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.222384309374387,76.9159245046856,1.949,2,0,0,22,4,2,2,0,1.193
9600,2026-02-04,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.65414563294767,78.21331265409555,1.193,6,0,0,23,4,2,2,0,1.606
9601,2026-02-05,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.54124651887788,83.09107899478931,1.606,2,0,1,0,5,2,3,0,1.283
9602,2026-02-05,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.820914495382922,77.329055551558,1.283,3,0,0,1,5,2,3,0,1.186
9603,2026-02-05,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.868958492544692,75.27086937018139,1.186,5,0,0,2,5,2,3,0,1.032
9604,2026-02-05,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.381981767695034,70.83273948187008,1.032,5,0,0,3,5,2,3,0,1.15
9605,2026-02-05,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.339795727868278,73.41123700259769,1.15,5,0,0,4,5,2,3,0,1.494
9606,2026-02-05,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.60508533418186,76.3301172319869,1.494,5,0,0,5,5,2,3,0,1.672
9607,2026-02-05,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.49036018375381,74.82262212966612,1.672,6,0,1,6,5,2,3,0,2.046
9608,2026-02-05,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.06274879809499,71.05847602691397,2.046,4,0,1,7,5,2,3,0,1.97
9609,2026-02-05,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.2559825568858,70.37672642546121,1.97,6,0,1,8,5,2,3,0,2.195
9610,2026-02-05,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.58893879303406,71.60553423629837,2.195,2,0,1,9,5,2,3,0,1.177
9611,2026-02-05,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.338353566110793,65.351339904174,1.177,2,0,1,10,5,2,3,0,1.326
9612,2026-02-05,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.51087398227067,69.40709752450987,1.326,2,0,1,11,5,2,3,0,1.404
9613,2026-02-05,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.04931368205465,60.33193185877914,1.404,3,1,1,12,5,2,3,0,1.778
9614,2026-02-05,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.960588628314305,62.706835821838034,1.778,2,1,1,13,5,2,3,0,1.52
9615,2026-02-05,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.825032284935766,61.31518629653484,1.52,6,1,1,14,5,2,3,0,2.393
9616,2026-02-05,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,30.260970278301045,67.10864270046496,2.393,4,1,1,15,5,2,3,0,2.029
9617,2026-02-05,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.920754314857657,60.99231474532837,2.029,4,0,1,16,5,2,3,0,1.566
9618,2026-02-05,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.162947460873234,65.21293809798604,1.566,5,0,1,17,5,2,3,0,1.508
9619,2026-02-05,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.2920135029394,60.74956072099174,1.508,3,0,1,18,5,2,3,0,1.473
9620,2026-02-05,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.971170553898325,72.37750434227945,1.473,4,0,1,19,5,2,3,0,2.181
9621,2026-02-05,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.557997314502945,76.79889441861958,2.181,2,0,1,20,5,2,3,0,2.142
9622,2026-02-05,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.44451468445892,77.14283180520039,2.142,5,0,1,21,5,2,3,0,2.025
9623,2026-02-05,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.643610549047725,78.20025792218495,2.025,6,0,0,22,5,2,3,0,1.823
9624,2026-02-05,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.397487883757776,79.41977941041085,1.823,2,0,0,23,5,2,3,0,0.903
9625,2026-02-06,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.497264301772763,79.5602560977695,0.903,2,0,0,0,6,2,4,0,0.759
9626,2026-02-06,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.043423838976675,79.45758249002432,0.759,2,0,0,1,6,2,4,0,0.85
9627,2026-02-06,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.021476549699955,79.47713461453799,0.85,5,0,0,2,6,2,4,0,1.323
9628,2026-02-06,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.447402546516884,73.43944930686084,1.323,5,0,0,3,6,2,4,0,0.928
9629,2026-02-06,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.53712069272562,74.14897369422644,0.928,6,0,0,4,6,2,4,0,1.681
9630,2026-02-06,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.51613981944264,73.78097304283405,1.681,5,0,1,5,6,2,4,0,1.762
9631,2026-02-06,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.185569070708052,70.4689127609196,1.762,4,0,1,6,6,2,4,0,2.108
9632,2026-02-06,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.62321309177897,63.73476145586064,2.108,5,0,1,7,6,2,4,0,2.268
9633,2026-02-06,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.135148796606995,63.2482307367066,2.268,3,0,1,8,6,2,4,0,1.928
9634,2026-02-06,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.72698338702871,67.41990446009389,1.928,5,0,1,9,6,2,4,0,2.116
9635,2026-02-06,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.8235325145822,68.67335616658184,2.116,2,0,1,10,6,2,4,0,1.179
9636,2026-02-06,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.97734356100948,63.975189810147754,1.179,6,0,1,11,6,2,4,0,1.657
9637,2026-02-06,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.79898515618254,74.2978066633933,1.657,2,0,1,12,6,2,4,0,1.02
9638,2026-02-06,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.292400118303874,59.32095027937892,1.02,6,0,1,13,6,2,4,0,1.552
9639,2026-02-06,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.910277675139074,65.01828778423932,1.552,4,0,1,14,6,2,4,0,1.456
9640,2026-02-06,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.127293989501588,69.10263261610669,1.456,5,1,1,15,6,2,4,0,2.251
9641,2026-02-06,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.43398458059681,69.31296101635648,2.251,2,0,1,16,6,2,4,0,1.179
9642,2026-02-06,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.691670093915853,69.12026744709847,1.179,3,0,1,17,6,2,4,0,1.302
9643,2026-02-06,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.946652994530165,72.4692825796508,1.302,6,0,1,18,6,2,4,0,2.083
9644,2026-02-06,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.12873840324676,70.2215773906308,2.083,2,0,1,19,6,2,4,0,1.758
9645,2026-02-06,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.624358544488057,78.46326029499984,1.758,2,0,1,20,6,2,4,0,1.927
9646,2026-02-06,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.370895476508796,78.63263642541705,1.927,5,0,0,21,6,2,4,0,2.082
9647,2026-02-06,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.569852264179506,71.54083706546365,2.082,6,0,0,22,6,2,4,0,1.897
9648,2026-02-06,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.78370897717448,77.34844957702862,1.897,4,0,0,23,6,2,4,0,1.504
9649,2026-02-07,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.475022278612695,70.57229426591607,1.504,2,0,0,0,7,2,5,1,0.97
9650,2026-02-07,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.733397153448596,83.08715589294283,0.97,2,0,1,1,7,2,5,1,1.464
9651,2026-02-07,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.49352735900321,77.65840654815041,1.464,6,0,0,2,7,2,5,1,1.531
9652,2026-02-07,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.590795529105115,81.45726920275912,1.531,3,0,1,3,7,2,5,1,1.423
9653,2026-02-07,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.165426941909246,74.51231744923452,1.423,4,0,0,4,7,2,5,1,1.255
9654,2026-02-07,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.587148624935363,66.07493000493875,1.255,6,0,0,5,7,2,5,1,1.484
9655,2026-02-07,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.401525960157166,82.36120347999761,1.484,3,0,1,6,7,2,5,1,1.799
9656,2026-02-07,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.407790143397925,70.52435418874896,1.799,2,0,0,7,7,2,5,1,1.784
9657,2026-02-07,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.62853145913549,64.18743219067515,1.784,6,0,1,8,7,2,5,1,2.142
9658,2026-02-07,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.40348680554834,71.08304915356355,2.142,5,0,1,9,7,2,5,1,1.744
9659,2026-02-07,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.130170393726434,73.19368165667134,1.744,5,0,1,10,7,2,5,1,1.736
9660,2026-02-07,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.97172163420796,63.128069475680874,1.736,6,0,1,11,7,2,5,1,1.892
9661,2026-02-07,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.393387882348275,62.84154957306863,1.892,5,0,1,12,7,2,5,1,1.741
9662,2026-02-07,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.80998740187947,63.952184938846315,1.741,5,0,1,13,7,2,5,1,1.665
9663,2026-02-07,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.58026026860325,58.794636689768126,1.665,3,0,1,14,7,2,5,1,1.406
9664,2026-02-07,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.286583546562944,61.17515237518345,1.406,2,0,1,15,7,2,5,1,1.231
9665,2026-02-07,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.987183160078306,72.17795598915426,1.231,5,0,1,16,7,2,5,1,1.845
9666,2026-02-07,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.196832024791753,65.97117424840194,1.845,6,0,1,17,7,2,5,1,1.985
9667,2026-02-07,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.780348027341706,64.83803877218152,1.985,5,0,1,18,7,2,5,1,2.101
9668,2026-02-07,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.48725723308009,68.1918324145469,2.101,5,0,1,19,7,2,5,1,2.577
9669,2026-02-07,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.522580739682258,76.10302806503819,2.577,5,0,1,20,7,2,5,1,2.646
9670,2026-02-07,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.154839826488818,65.59641245950024,2.646,3,0,1,21,7,2,5,1,2.127
9671,2026-02-07,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.696860515205604,75.96834705772123,2.127,2,0,0,22,7,2,5,1,1.521
9672,2026-02-07,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.660519775248513,85.9110528066609,1.521,5,0,1,23,7,2,5,1,1.852
9673,2026-02-08,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.57178026489816,84.88573129317959,1.852,6,0,1,0,8,2,6,1,1.404
9674,2026-02-08,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.614448177238224,79.29281112327469,1.404,2,0,1,1,8,2,6,1,1.488
9675,2026-02-08,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.212967022475656,82.0272512241994,1.488,2,0,1,2,8,2,6,1,1.212
9676,2026-02-08,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.851850639585237,81.28948296567617,1.212,5,0,1,3,8,2,6,1,1.825
9677,2026-02-08,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.914738576948643,74.44633945434944,1.825,4,0,0,4,8,2,6,1,1.437
9678,2026-02-08,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.602170538632613,77.19917521345722,1.437,6,0,0,5,8,2,6,1,2.074
9679,2026-02-08,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.505289407413713,78.96606539086707,2.074,4,0,0,6,8,2,6,1,1.964
9680,2026-02-08,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.371007368940624,64.94495102750348,1.964,4,0,1,7,8,2,6,1,2.367
9681,2026-02-08,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.866060698543247,70.49487019420874,2.367,2,0,1,8,8,2,6,1,1.779
9682,2026-02-08,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.652148650600772,67.9459017923542,1.779,6,0,1,9,8,2,6,1,1.876
9683,2026-02-08,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.419027727547082,65.46291047159102,1.876,3,0,1,10,8,2,6,1,1.594
9684,2026-02-08,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.89553109876865,63.99635539617045,1.594,4,0,1,11,8,2,6,1,1.321
9685,2026-02-08,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.820725404035304,64.16519910609824,1.321,5,0,1,12,8,2,6,1,1.584
9686,2026-02-08,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.33901630978183,64.26228879139794,1.584,6,0,1,13,8,2,6,1,1.539
9687,2026-02-08,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.058364234320035,67.71298038742924,1.539,5,1,1,14,8,2,6,1,2.095
9688,2026-02-08,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.06966584467089,65.84388082641765,2.095,5,0,1,15,8,2,6,1,1.714
9689,2026-02-08,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.183988254487996,64.33874615298868,1.714,2,0,1,16,8,2,6,1,1.482
9690,2026-02-08,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.929398419209388,63.140314170035886,1.482,2,0,1,17,8,2,6,1,1.564
9691,2026-02-08,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.86327512280699,66.2984966129742,1.564,6,0,1,18,8,2,6,1,2.316
9692,2026-02-08,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.55857817886728,71.04466441151612,2.316,6,0,1,19,8,2,6,1,2.445
9693,2026-02-08,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.496281092162263,68.98745036418833,2.445,5,0,1,20,8,2,6,1,2.885
9694,2026-02-08,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.20357426473967,77.28350835485848,2.885,6,0,1,21,8,2,6,1,2.606
9695,2026-02-08,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.129408297874548,76.66996803099725,2.606,3,0,0,22,8,2,6,1,1.591
9696,2026-02-08,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.338606354284327,80.6362875067191,1.591,3,0,1,23,8,2,6,1,1.81
9697,2026-02-09,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.22463249243345,74.20620390015537,1.81,2,0,0,0,9,2,0,0,1.054
9698,2026-02-09,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.060848702322502,73.675729341407,1.054,5,0,0,1,9,2,0,0,1.08
9699,2026-02-09,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.150740099159602,81.30570968909413,1.08,5,0,1,2,9,2,0,0,1.243
9700,2026-02-09,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.670483589945842,76.58199365316128,1.243,3,0,0,3,9,2,0,0,0.859
9701,2026-02-09,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.15047610508199,74.13967895269828,0.859,6,0,0,4,9,2,0,0,1.363
9702,2026-02-09,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.145802233251256,76.29464198260959,1.363,2,0,1,5,9,2,0,0,1.445
9703,2026-02-09,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.07451162443518,74.45753027030055,1.445,5,0,1,6,9,2,0,0,1.758
9704,2026-02-09,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.249337818443355,64.97694505306683,1.758,3,0,1,7,9,2,0,0,1.825
9705,2026-02-09,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.43395387028794,73.7268471766267,1.825,5,0,1,8,9,2,0,0,2.02
9706,2026-02-09,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.933704836310415,64.8583722263385,2.02,4,0,1,9,9,2,0,0,1.734
9707,2026-02-09,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.684763744201447,71.8503247226618,1.734,3,0,1,10,9,2,0,0,1.516
9708,2026-02-09,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.81440212884682,58.60362771925428,1.516,2,0,1,11,9,2,0,0,1.238
9709,2026-02-09,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.863600324552436,64.50811474589777,1.238,5,0,1,12,9,2,0,0,1.768
9710,2026-02-09,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.43653541763937,62.257515196246096,1.768,2,0,1,13,9,2,0,0,1.317
9711,2026-02-09,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.453484017641422,55.33758051023979,1.317,4,0,1,14,9,2,0,0,1.331
9712,2026-02-09,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,29.378150979635492,66.57065408571557,1.331,6,1,1,15,9,2,0,0,2.026
9713,2026-02-09,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.436739952856044,57.35450442471414,2.026,6,0,1,16,9,2,0,0,1.502
9714,2026-02-09,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.805781343133773,65.3333325561319,1.502,4,0,1,17,9,2,0,0,1.369
9715,2026-02-09,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.918436033184825,72.6053685951471,1.369,5,0,1,18,9,2,0,0,2.021
9716,2026-02-09,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.39621069996699,67.87985609081984,2.021,6,0,1,19,9,2,0,0,2.389
9717,2026-02-09,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.58027845053021,68.19679670965557,2.389,5,0,0,20,9,2,0,0,2.185
9718,2026-02-09,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.20182821353288,76.70142588224805,2.185,3,0,1,21,9,2,0,0,2.019
9719,2026-02-09,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.96779575955906,73.95167526618823,2.019,6,0,0,22,9,2,0,0,1.996
9720,2026-02-09,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.06171390008753,74.44193904773178,1.996,2,0,0,23,9,2,0,0,1.314
9721,2026-02-10,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.650388835542408,81.86145069270077,1.314,4,0,1,0,10,2,1,0,1.154
9722,2026-02-10,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.637962166458927,72.33088505938169,1.154,5,0,0,1,10,2,1,0,1.117
9723,2026-02-10,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.560767095847844,74.92305176214178,1.117,4,0,0,2,10,2,1,0,1.119
9724,2026-02-10,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.943668499805426,79.52796587077015,1.119,3,0,0,3,10,2,1,0,0.95
9725,2026-02-10,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.145459973708782,70.02195804626776,0.95,4,0,0,4,10,2,1,0,1.199
9726,2026-02-10,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.61326853460887,80.60138863894477,1.199,4,0,1,5,10,2,1,0,1.73
9727,2026-02-10,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.473190087546822,70.94434337545056,1.73,5,0,0,6,10,2,1,0,1.766
9728,2026-02-10,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.2597530544583,73.49810952564945,1.766,6,0,1,7,10,2,1,0,2.282
9729,2026-02-10,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.98939790574984,71.67800739637252,2.282,5,0,0,8,10,2,1,0,1.626
9730,2026-02-10,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.593490089444874,65.8908483041503,1.626,3,0,1,9,10,2,1,0,1.714
9731,2026-02-10,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.72969472437067,63.13420408430793,1.714,2,0,1,10,10,2,1,0,1.318
9732,2026-02-10,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.049507670622933,63.76596392569214,1.318,4,0,1,11,10,2,1,0,1.295
9733,2026-02-10,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.449565196318343,66.08925620593803,1.295,6,0,1,12,10,2,1,0,1.374
9734,2026-02-10,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.737880592566203,59.05430062415657,1.374,5,0,1,13,10,2,1,0,1.67
9735,2026-02-10,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.693001742593058,58.42548486105211,1.67,3,0,1,14,10,2,1,0,1.518
9736,2026-02-10,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.512997191744525,69.87463306052342,1.518,2,0,1,15,10,2,1,0,1.174
9737,2026-02-10,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,30.685532705757158,62.110832249962584,1.174,3,1,1,16,10,2,1,0,1.9
9738,2026-02-10,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.58362925210738,67.9163355281136,1.9,5,0,1,17,10,2,1,0,1.875
9739,2026-02-10,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.004429954155174,67.37944984868594,1.875,5,0,1,18,10,2,1,0,2.024
